hgnc_id	symbol	name	location_sortable	alias_symbol
HGNC:19622	OR8G5	olfactory receptor family 8 subfamily G member 5	11q24.2	
HGNC:14824	OR8H1	olfactory receptor family 8 subfamily H member 1	11q12.1	
HGNC:15308	OR8H2	olfactory receptor family 8 subfamily H member 2	11q12.1	
HGNC:15309	OR8H3	olfactory receptor family 8 subfamily H member 3	11q12.1	
HGNC:15310	OR8I2	olfactory receptor family 8 subfamily I member 2	11q12.1	
HGNC:14855	OR8J1	olfactory receptor family 8 subfamily J member 1	11q12.1	
HGNC:15311	OR8J2	olfactory receptor family 8 subfamily J member 2 (gene/pseudogene)	11q12.1	
HGNC:15312	OR8J3	olfactory receptor family 8 subfamily J member 3	11q12.1	
HGNC:14831	OR8K1	olfactory receptor family 8 subfamily K member 1	11q12.1	
HGNC:15313	OR8K3	olfactory receptor family 8 subfamily K member 3 (gene/pseudogene)	11q12.1	
HGNC:15315	OR8K5	olfactory receptor family 8 subfamily K member 5	11q12.1	
HGNC:19628	OR8S1	olfactory receptor family 8 subfamily S member 1	12q13.11	
HGNC:19611	OR8U1	olfactory receptor family 8 subfamily U member 1	11q12.1	
HGNC:14841	OR8U3	olfactory receptor family 8 subfamily U member 3	11q12.1	
HGNC:15093	OR9A2	olfactory receptor family 9 subfamily A member 2	07q34	
HGNC:15095	OR9A4	olfactory receptor family 9 subfamily A member 4	07q34	
HGNC:15319	OR9G1	olfactory receptor family 9 subfamily G member 1	11q12.1	
HGNC:15322	OR9G4	olfactory receptor family 9 subfamily G member 4	11q12.1	
HGNC:14718	OR9I1	olfactory receptor family 9 subfamily I member 1	11q12.1	
HGNC:15339	OR9K2	olfactory receptor family 9 subfamily K member 2	12q13.2	
HGNC:14724	OR9Q1	olfactory receptor family 9 subfamily Q member 1	11q12.1	
HGNC:15328	OR9Q2	olfactory receptor family 9 subfamily Q member 2	11q12.1	
HGNC:8161	OR10A2	olfactory receptor family 10 subfamily A member 2	11p15.4	OST363
HGNC:8162	OR10A3	olfactory receptor family 10 subfamily A member 3	11p15.4	"HTPCRX12|HSHTPCRX12"
HGNC:15130	OR10A4	olfactory receptor family 10 subfamily A member 4	11p15.4	
HGNC:15131	OR10A5	olfactory receptor family 10 subfamily A member 5	11p15.4	"OR11-403|JCG6"
HGNC:15132	OR10A6	olfactory receptor family 10 subfamily A member 6 (gene/pseudogene)	11p15.4	
HGNC:15329	OR10A7	olfactory receptor family 10 subfamily A member 7	12q13.2	
HGNC:14758	OR10AC1	olfactory receptor family 10 subfamily AC member 1 (gene/pseudogene)	07q35	
HGNC:14819	OR10AD1	olfactory receptor family 10 subfamily AD member 1	12q13.11	
HGNC:19607	OR10AG1	olfactory receptor family 10 subfamily AG member 1	11q12.1	
HGNC:8165	OR10C1	olfactory receptor family 10 subfamily C member 1	06p22.1	"hs6M1-17|OR10C1P"
HGNC:8168	OR10D3	olfactory receptor family 10 subfamily D member 3	11q24.2	HTPCRX09
HGNC:8170	OR10G2	olfactory receptor family 10 subfamily G member 2	14q11.2	
HGNC:8171	OR10G3	olfactory receptor family 10 subfamily G member 3	14q11.2	
HGNC:14809	OR10G4	olfactory receptor family 10 subfamily G member 4	11q24.2	
HGNC:14836	OR10G6	olfactory receptor family 10 subfamily G member 6	11q24.1	OR10G6Q
HGNC:14842	OR10G7	olfactory receptor family 10 subfamily G member 7	11q24.2	
HGNC:14845	OR10G8	olfactory receptor family 10 subfamily G member 8	11q24.2	
HGNC:15129	OR10G9	olfactory receptor family 10 subfamily G member 9	11q24.2	
HGNC:8172	OR10H1	olfactory receptor family 10 subfamily H member 1	19p13.12	
HGNC:8173	OR10H2	olfactory receptor family 10 subfamily H member 2	19p13.12	
HGNC:8174	OR10H3	olfactory receptor family 10 subfamily H member 3	19p13.12	
HGNC:15388	OR10H4	olfactory receptor family 10 subfamily H member 4	19p13.12	
HGNC:15389	OR10H5	olfactory receptor family 10 subfamily H member 5	19p13.12	
HGNC:8175	OR10J1	olfactory receptor family 10 subfamily J member 1	01q23.2	"HGMP07J|HSHGMP07J"
HGNC:14992	OR10J3	olfactory receptor family 10 subfamily J member 3	01q23.2	
HGNC:15408	OR10J4	olfactory receptor family 10 subfamily J member 4 (gene/pseudogene)	01q23.2	OST717
HGNC:14993	OR10J5	olfactory receptor family 10 subfamily J member 5	01q23.2	
HGNC:14693	OR10K1	olfactory receptor family 10 subfamily K member 1	01q23.1	
HGNC:14826	OR10K2	olfactory receptor family 10 subfamily K member 2	01q23.1	
HGNC:15378	OR10P1	olfactory receptor family 10 subfamily P member 1	12q13.2	OST701
HGNC:15134	OR10Q1	olfactory receptor family 10 subfamily Q member 1	11q12.1	
HGNC:14820	OR10R2	olfactory receptor family 10 subfamily R member 2	01q23.1	OR10R2Q
HGNC:14807	OR10S1	olfactory receptor family 10 subfamily S member 1	11q24.1	
HGNC:14816	OR10T2	olfactory receptor family 10 subfamily T member 2	01q23.1	
HGNC:15136	OR10V1	olfactory receptor family 10 subfamily V member 1	11q12.1	
HGNC:15139	OR10W1	olfactory receptor family 10 subfamily W member 1	11q12.1	
HGNC:14995	OR10X1	olfactory receptor family 10 subfamily X member 1	01q23.1	
HGNC:14996	OR10Z1	olfactory receptor family 10 subfamily Z member 1	01q23.1	
HGNC:8176	OR11A1	olfactory receptor family 11 subfamily A member 1	06p22.2-p21.31	hs6M1-18
HGNC:15346	OR11G2	olfactory receptor family 11 subfamily G member 2	14q11.2	
HGNC:15404	OR11H1	olfactory receptor family 11 subfamily H member 1	22q11.1	OR22-1
HGNC:14716	OR11H2	olfactory receptor family 11 subfamily H member 2	14q11.2	
HGNC:15347	OR11H4	olfactory receptor family 11 subfamily H member 4	14q11.2	
HGNC:15349	OR11H6	olfactory receptor family 11 subfamily H member 6	14q11.2	
HGNC:15350	OR11H7	olfactory receptor family 11 subfamily H member 7 (gene/pseudogene)	14q11.2	
HGNC:30738	OR11H12	olfactory receptor family 11 subfamily H member 12	14q11.2	
HGNC:14998	OR11L1	olfactory receptor family 11 subfamily L member 1	01q44	
HGNC:8177	OR12D1	olfactory receptor family 12 subfamily D member 1 (gene/pseudogene)	06p22.1	hs6M1-19
HGNC:8178	OR12D2	olfactory receptor family 12 subfamily D member 2	06p22.1	hs6M1-20
HGNC:13963	OR12D3	olfactory receptor family 12 subfamily D member 3	06p22.1	hs6M1-27
HGNC:14772	OR13A1	olfactory receptor family 13 subfamily A member 1	10q11.21	
HGNC:14701	OR13C2	olfactory receptor family 13 subfamily C member 2	09q31.1	
HGNC:14704	OR13C3	olfactory receptor family 13 subfamily C member 3	09q31.1	
HGNC:14722	OR13C4	olfactory receptor family 13 subfamily C member 4	09q31.1	
HGNC:15100	OR13C5	olfactory receptor family 13 subfamily C member 5	09q31.1	
HGNC:15102	OR13C7	olfactory receptor family 13 subfamily C member 7 (gene/pseudogene)	09p13.3	OST706
HGNC:15103	OR13C8	olfactory receptor family 13 subfamily C member 8	09q31.1	
HGNC:15104	OR13C9	olfactory receptor family 13 subfamily C member 9	09q31.1	
HGNC:14695	OR13D1	olfactory receptor family 13 subfamily D member 1	09q31.1	
HGNC:14723	OR13F1	olfactory receptor family 13 subfamily F member 1	09q31.1	
HGNC:14999	OR13G1	olfactory receptor family 13 subfamily G member 1	01q44	
HGNC:14755	OR13H1	olfactory receptor family 13 subfamily H member 1	Xq26.2	
HGNC:15108	OR13J1	olfactory receptor family 13 subfamily J member 1	09p13.3	
HGNC:15024	OR14A2	olfactory receptor family 14 subfamily A member 2	01q44	
HGNC:15022	OR14A16	olfactory receptor family 14 subfamily A member 16	01q44	
HGNC:15026	OR14C36	olfactory receptor family 14 subfamily C member 36	01q44	
HGNC:19575	OR14I1	olfactory receptor family 14 subfamily I member 1	01q44	
HGNC:13971	OR14J1	olfactory receptor family 14 subfamily J member 1	06p22.1	hs6M1-28
HGNC:15025	OR14K1	olfactory receptor family 14 subfamily K member 1	01q44	
HGNC:14764	OR51A2	olfactory receptor family 51 subfamily A member 2	11p15.4	
HGNC:14795	OR51A4	olfactory receptor family 51 subfamily A member 4	11p15.4	
HGNC:15188	OR51A7	olfactory receptor family 51 subfamily A member 7	11p15.4	
HGNC:14703	OR51B2	olfactory receptor family 51 subfamily B member 2	11p15.4	
HGNC:14708	OR51B4	olfactory receptor family 51 subfamily B member 4	11p15.4	
HGNC:19599	OR51B5	olfactory receptor family 51 subfamily B member 5	11p15.4	
HGNC:19600	OR51B6	olfactory receptor family 51 subfamily B member 6	11p15.4	
HGNC:15193	OR51D1	olfactory receptor family 51 subfamily D member 1	11p15.4	OR51D1Q
HGNC:15194	OR51E1	olfactory receptor family 51 subfamily E member 1	11p15.4	GPR136
HGNC:15195	OR51E2	olfactory receptor family 51 subfamily E member 2	11p15.4	PSGR
HGNC:15196	OR51F1	olfactory receptor family 51 subfamily F member 1	11p15.4	
HGNC:15197	OR51F2	olfactory receptor family 51 subfamily F member 2	11p15.4	
HGNC:14738	OR51G1	olfactory receptor family 51 subfamily G member 1	11p15.4	
HGNC:15198	OR51G2	olfactory receptor family 51 subfamily G member 2	11p15.4	
HGNC:14833	OR51H1	olfactory receptor family 51 subfamily H member 1	11p15.4	
HGNC:15200	OR51I1	olfactory receptor family 51 subfamily I member 1	11p15.4	
HGNC:15201	OR51I2	olfactory receptor family 51 subfamily I member 2	11p15.4	
HGNC:14856	OR51J1	olfactory receptor family 51 subfamily J member 1	11p15.4	
HGNC:14759	OR51L1	olfactory receptor family 51 subfamily L member 1	11p15.4	
HGNC:14847	OR51M1	olfactory receptor family 51 subfamily M member 1	11p15.4	
HGNC:14851	OR51Q1	olfactory receptor family 51 subfamily Q member 1	11p15.4	
HGNC:15204	OR51S1	olfactory receptor family 51 subfamily S member 1	11p15.4	
HGNC:15205	OR51T1	olfactory receptor family 51 subfamily T member 1	11p15.4	
HGNC:19597	OR51V1	olfactory receptor family 51 subfamily V member 1	11p15.4	
HGNC:8318	OR52A1	olfactory receptor family 52 subfamily A member 1	11p15.4	HPFH1OR
HGNC:19580	OR52A5	olfactory receptor family 52 subfamily A member 5	11p15.4	
HGNC:15207	OR52B2	olfactory receptor family 52 subfamily B member 2	11p15.4	
HGNC:15209	OR52B4	olfactory receptor family 52 subfamily B member 4	11p15.4	
HGNC:15211	OR52B6	olfactory receptor family 52 subfamily B member 6	11p15.4	
HGNC:15212	OR52D1	olfactory receptor family 52 subfamily D member 1	11p15.4	
HGNC:14766	OR52E1	olfactory receptor family 52 subfamily E member 1 (gene/pseudogene)	11p15.4	
HGNC:14769	OR52E2	olfactory receptor family 52 subfamily E member 2	11p15.4	
HGNC:15213	OR52E4	olfactory receptor family 52 subfamily E member 4	11p15.4	
HGNC:15214	OR52E5	olfactory receptor family 52 subfamily E member 5	11p15.4	
HGNC:15215	OR52E6	olfactory receptor family 52 subfamily E member 6	11p15.4	
HGNC:15217	OR52E8	olfactory receptor family 52 subfamily E member 8	11p15.4	
HGNC:15218	OR52H1	olfactory receptor family 52 subfamily H member 1	11p15.4	
HGNC:15220	OR52I1	olfactory receptor family 52 subfamily I member 1	11p15.4	
HGNC:15221	OR52I2	olfactory receptor family 52 subfamily I member 2	11p15.4	
HGNC:14799	OR52J3	olfactory receptor family 52 subfamily J member 3	11p15.4	
HGNC:15222	OR52K1	olfactory receptor family 52 subfamily K member 1	11p15.4	
HGNC:15223	OR52K2	olfactory receptor family 52 subfamily K member 2	11p15.4	
HGNC:14785	OR52L1	olfactory receptor family 52 subfamily L member 1	11p15.4	
HGNC:15225	OR52M1	olfactory receptor family 52 subfamily M member 1	11p15.4	
HGNC:14853	OR52N1	olfactory receptor family 52 subfamily N member 1	11p15.4	
HGNC:15228	OR52N2	olfactory receptor family 52 subfamily N member 2	11p15.4	
HGNC:15230	OR52N4	olfactory receptor family 52 subfamily N member 4	11p15.4	
HGNC:15231	OR52N5	olfactory receptor family 52 subfamily N member 5	11p15.4	OR52N5Q
HGNC:15235	OR52R1	olfactory receptor family 52 subfamily R member 1	11p15.4	
HGNC:15239	OR52W1	olfactory receptor family 52 subfamily W member 1	11p15.4	
HGNC:19596	OR52Z1	olfactory receptor family 52 subfamily Z member 1	11p15.4	
HGNC:14781	OR56A1	olfactory receptor family 56 subfamily A member 1	11p15.4	
HGNC:14786	OR56A3	olfactory receptor family 56 subfamily A member 3	11p15.4	
HGNC:14791	OR56A4	olfactory receptor family 56 subfamily A member 4	11p15.4	
HGNC:14792	OR56A5	olfactory receptor family 56 subfamily A member 5	11p15.4	
HGNC:15245	OR56B1	olfactory receptor family 56 subfamily B member 1	11p15.4	
HGNC:15248	OR56B4	olfactory receptor family 56 subfamily B member 4	11p15.4	
HGNC:25896	ORAI1	ORAI calcium release-activated calcium modulator 1	12q24.31	"FLJ14466|CRACM1"
HGNC:21667	ORAI2	ORAI calcium release-activated calcium modulator 2	07q22.1	"CBCIP2|FLJ12474|FLJ14733|H_NH0514P08.8"
HGNC:28185	ORAI3	ORAI calcium release-activated calcium modulator 3	16p11.2	MGC13024
HGNC:8487	ORC1	origin recognition complex subunit 1	01p32.3	"HSORC1|PARC1"
HGNC:8488	ORC2	origin recognition complex subunit 2	02q33.1	
HGNC:8489	ORC3	origin recognition complex subunit 3	06q15	"IMAGE50150|LATHEO"
HGNC:8490	ORC4	origin recognition complex subunit 4	02q23.1	"HsORC4|Orc4p"
HGNC:8491	ORC5	origin recognition complex subunit 5	07q22.1-q22.2	"Orc5p|ORC5T|PPP1R117"
HGNC:17151	ORC6	origin recognition complex subunit 6	16q11.2	
HGNC:8498	ORM1	orosomucoid 1	09q32	
HGNC:8499	ORM2	orosomucoid 2	09q32	"AGP-B|AGP-B'|AGP2"
HGNC:16036	ORMDL1	ORMDL sphingolipid biosynthesis regulator 1	02q32.2	
HGNC:16037	ORMDL2	ORMDL sphingolipid biosynthesis regulator 2	12q13.2	"HSPC160|adoplin-2|MST095|MSTP095"
HGNC:16038	ORMDL3	ORMDL sphingolipid biosynthesis regulator 3	17q21.1	
HGNC:16994	OS9	OS9 endoplasmic reticulum lectin	12q13.3-q14.1	"OS-9|ERLEC2"
HGNC:8503	OSBP	oxysterol binding protein	11q12.1	OSBP1
HGNC:8504	OSBP2	oxysterol binding protein 2	22q12.2	"KIAA1664|ORP-4|ORP4"
HGNC:16398	OSBPL1A	oxysterol binding protein like 1A	18q11.2	"ORP-1|ORP1"
HGNC:15761	OSBPL2	oxysterol binding protein like 2	20q13.33	"KIAA0772|ORP-2|DFNA67"
HGNC:16370	OSBPL3	oxysterol binding protein like 3	07p15.3	"ORP-3|ORP3|KIAA0704"
HGNC:16392	OSBPL5	oxysterol binding protein like 5	11p15.4	"KIAA1534|ORP5|OBPH1"
HGNC:16388	OSBPL6	oxysterol binding protein like 6	02q31.2	ORP6
HGNC:16387	OSBPL7	oxysterol binding protein like 7	17q21.32	"ORP7|MGC71150"
HGNC:16396	OSBPL8	oxysterol binding protein like 8	12q21.2	"OSBP10|ORP8|MST120|MSTP120"
HGNC:16386	OSBPL9	oxysterol binding protein like 9	01p32.3	
HGNC:16395	OSBPL10	oxysterol binding protein like 10	03p23	
HGNC:16397	OSBPL11	oxysterol binding protein like 11	03q21.2	"ORP-11|ORP11|FLJ13012|FLJ13164"
HGNC:29960	OSCAR	osteoclast associated Ig-like receptor	19q13.42	
HGNC:29971	OSCP1	organic solute carrier partner 1	01p34.3	NOR1
HGNC:16105	OSER1	oxidative stress responsive serine rich 1	20q13.12	"dJ1183I21.1|HSPC207|Perit1|Osr1"
HGNC:18028	OSGEP	O-sialoglycoprotein endopeptidase	14q11.2	"PRSMG1|GCPL1|OSGEP1|KAE1|TCS3"
HGNC:23075	OSGEPL1	O-sialoglycoprotein endopeptidase like 1	02q32.2	"Qri7|OSGEPL"
HGNC:30093	OSGIN1	oxidative stress induced growth inhibitor 1	16q23.3	"BDGI|OKL38"
HGNC:1355	OSGIN2	oxidative stress induced growth inhibitor family member 2	08q21.3	hT41
HGNC:8506	OSM	oncostatin M	22q12.2	MGC20461
HGNC:8507	OSMR	oncostatin M receptor	05p13.1	"OSMRB|OSMRbeta"
HGNC:8111	OSR1	odd-skipped related transcription factor 1	02p24.1	
HGNC:15830	OSR2	odd-skipped related transciption factor 2	08q22.2	FLJ90037
HGNC:32483	OST4	oligosaccharyltransferase complex subunit 4, non-catalytic	02p23.3	
HGNC:24448	OSTC	oligosaccharyltransferase complex non-catalytic subunit	04q25	DC2
HGNC:8510	OSTF1	osteoclast stimulating factor 1	09q21.13	"SH3P2|OSF|bA235O14.1"
HGNC:21652	OSTM1	osteoclastogenesis associated transmembrane protein 1	06q21	"HSPC019|GL"
HGNC:29961	OSTN	osteocrin	03q28	
HGNC:8512	OTC	ornithine transcarbamylase	Xp11.4	"OTCase|OTCD"
HGNC:16378	OTOA	otoancorin	16p12.2	CT108
HGNC:8515	OTOF	otoferlin	02p23.3	"FER1L2|DFNB6"
HGNC:8516	OTOG	otogelin	11p15.1	"mlemp|OTGN|FLJ46346"
HGNC:26901	OTOGL	otogelin like	12q21.31	FLJ90579
HGNC:34071	OTOL1	otolin 1	03q26.1	"C1QTNF15|C1QTNF16"
HGNC:19656	OTOP1	otopetrin 1	04p16.3	
HGNC:19657	OTOP2	otopetrin 2	17q25.1	
HGNC:19658	OTOP3	otopetrin 3	17q25.1	
HGNC:8517	OTOR	otoraplin	20p12.1	"MIAL|MIAL1|FDP"
HGNC:22644	OTOS	otospiralin	02q37.3	OTOSP
HGNC:8518	OTP	orthopedia homeobox	05q14.1	
HGNC:23077	OTUB1	OTU deubiquitinase, ubiquitin aldehyde binding 1	11q13.1	"FLJ20113|FLJ40710"
HGNC:20351	OTUB2	OTU deubiquitinase, ubiquitin aldehyde binding 2	14q32.12	"FLJ21916|MGC3102"
HGNC:27346	OTUD1	OTU deubiquitinase 1	10p12.2	DUBA7
HGNC:29038	OTUD3	OTU deubiquitinase 3	01p36.13	"KIAA0459|DUBA4"
HGNC:24949	OTUD4	OTU deubiquitinase 4	04q31.21	"HSHIN1|KIAA1046|DUBA6"
HGNC:25402	OTUD5	OTU deubiquitinase 5	Xp11.23	"DKFZp761A052|DUBA"
HGNC:32312	OTUD6A	OTU deubiquitinase 6A	Xq13.1	"FLJ25831|HSHIN6|DUBA2"
HGNC:24281	OTUD6B	OTU deubiquitinase 6B	08q21.3	"CGI-77|DUBA5"
HGNC:20718	OTUD7A	OTU deubiquitinase 7A	15q13.3	CEZANNE2
HGNC:16683	OTUD7B	OTU deubiquitinase 7B	01q21.2	CEZANNE
HGNC:25118	OTULIN	OTU deubiquitinase with linear linkage specificity	05p15.2	FLJ34884
HGNC:25629	OTULINL	OTU deubiquitinase with linear linkage specificity like	05p15.2	"FLJ11127|NET20"
HGNC:8521	OTX1	orthodenticle homeobox 1	02p15	
HGNC:8522	OTX2	orthodenticle homeobox 2	14q22.3	
HGNC:24203	OVCA2	OVCA2 serine hydrolase domain containing	17p13.3	
HGNC:23080	OVCH1	ovochymase 1	12p11.22	OVCH
HGNC:29970	OVCH2	ovochymase 2	11p15.4	OVTN
HGNC:8524	OVGP1	oviductal glycoprotein 1	01p13.2	CHIT5
HGNC:8525	OVOL1	ovo like transcriptional repressor 1	11q13.1	HOVO1
HGNC:15804	OVOL2	ovo like zinc finger 2	20p11.23	"bA504H3.3|HOVO2|CHED"
HGNC:14186	OVOL3	ovo like zinc finger 3	19q13.12	HOVO3
HGNC:8526	OXA1L	OXA1L mitochondrial inner membrane protein	14q11.2	"MGC133129|OXA1"
HGNC:8527	OXCT1	3-oxoacid CoA-transferase 1	05p13.1	SCOT
HGNC:18606	OXCT2	3-oxoacid CoA-transferase 2	01p34.2	"FKSG25|FLJ00030|SCOT-T"
HGNC:24884	OXER1	oxoeicosanoid receptor 1	02p21	"GPCR|TG1019|GPR170"
HGNC:4531	OXGR1	oxoglutarate receptor 1	13q32.1	"P2RY15|P2Y15|aKGR"
HGNC:27901	OXLD1	oxidoreductase like domain containing 1	17q25.3	MGC104712
HGNC:25128	OXNAD1	oxidoreductase NAD binding domain containing 1	03p25.1-p24.3	MGC15763
HGNC:15822	OXR1	oxidation resistance 1	08q23.1	TLDC3
HGNC:26063	OXSM	3-oxoacyl-ACP synthase, mitochondrial	03p24.2	"KS|FLJ20604|FASN2D|CEM1"
HGNC:8508	OXSR1	oxidative stress responsive kinase 1	03p22.2	KIAA1101
HGNC:8528	OXT	oxytocin/neurophysin I prepropeptide	20p13	"OXT-NPI|OT-NPI"
HGNC:8529	OXTR	oxytocin receptor	03p25.3	OTR
HGNC:8533	P2RX1	purinergic receptor P2X 1	17p13.2	P2X1
HGNC:15459	P2RX2	purinergic receptor P2X 2	12q24.33	P2X2
HGNC:8534	P2RX3	purinergic receptor P2X 3	11q12.1	P2X3
HGNC:8535	P2RX4	purinergic receptor P2X 4	12q24.31	P2X4
HGNC:8536	P2RX5	purinergic receptor P2X 5	17p13.2	"P2X5|LRH-1"
HGNC:8538	P2RX6	purinergic receptor P2X 6	22q11.21	"P2XM|MGC129625|P2X6"
HGNC:8537	P2RX7	purinergic receptor P2X 7	12q24.31	"P2X7|MGC20089"
HGNC:8539	P2RY1	purinergic receptor P2Y1	03q25.2	"P2Y1|SARCC"
HGNC:8541	P2RY2	purinergic receptor P2Y2	11q13.4	P2U
HGNC:8542	P2RY4	pyrimidinergic receptor P2Y4	Xq13.1	"NRU|P2Y4|UNR|P2P"
HGNC:8543	P2RY6	pyrimidinergic receptor P2Y6	11q13.4	P2Y6
HGNC:15524	P2RY8	P2Y receptor family member 8	Xp22.33 and Yp11.3	P2Y8
HGNC:19906	P2RY10	P2Y receptor family member 10	Xq21.1	P2Y10
HGNC:8540	P2RY11	purinergic receptor P2Y11	19p13.2	P2Y11
HGNC:18124	P2RY12	purinergic receptor P2Y12	03q25.1	"P2Y12|SP1999|HORK3"
HGNC:4537	P2RY13	purinergic receptor P2Y13	03q25.1	"FKSG77|P2Y13"
HGNC:16442	P2RY14	purinergic receptor P2Y14	03q25.1	KIAA0001
HGNC:19316	P3H1	prolyl 3-hydroxylase 1	01p34.2	"GROS1|LEPRECAN|MGC117314"
HGNC:19317	P3H2	prolyl 3-hydroxylase 2	03q28	"FLJ10718|MLAT4"
HGNC:19318	P3H3	prolyl 3-hydroxylase 3	12p13.31	"GRCB|HSU47926"
HGNC:16946	P3H4	prolyl 3-hydroxylase family member 4 (inactive)	17q21.2	"SC65|NO55"
HGNC:53451	P3R3URF	PIK3R3 upstream open reading frame	01p34.1	
HGNC:8546	P4HA1	prolyl 4-hydroxylase subunit alpha 1	10q22.1	C-P4Halpha(I)
HGNC:8547	P4HA2	prolyl 4-hydroxylase subunit alpha 2	05q31.1	C-P4Halpha(II)
HGNC:30135	P4HA3	prolyl 4-hydroxylase subunit alpha 3	11q13.4	C-P4Halpha(III)
HGNC:8548	P4HB	prolyl 4-hydroxylase subunit beta	17q25.3	"PDIA1|PROHB|DSI|GIT|PDI|PO4HB|P4Hbeta"
HGNC:28858	P4HTM	prolyl 4-hydroxylase, transmembrane	03p21.31	"P4H-TM|PHD4|PH4|HIFPH4|FLJ20262|EGLN4|PH-4"
HGNC:8550	PA2G4	proliferation-associated 2G4	12q13.2	
HGNC:25687	PAAF1	proteasomal ATPase associated factor 1	11q13.4	"FLJ11848|Rpn14"
HGNC:23490	PABIR1	PP2A Aalpha (PPP2R1A) and B55A (PPP2R2A) interacting phosphatase regulator 1	09q21.11	MGC17347
HGNC:30490	PABIR2	PABIR family member 2	Xq26.3	"DKFZp686L20116|RP11-308B5.5"
HGNC:25202	PABIR3	PABIR family member 3	Xq26.3	RP3-473B4.1
HGNC:8554	PABPC1	poly(A) binding protein cytoplasmic 1	08q22.3	"PABP1|PABPL1"
HGNC:15797	PABPC1L	poly(A) binding protein cytoplasmic 1 like	20q13.12	"dJ1069P2.3|PABPC1L1|ePAB"
HGNC:27989	PABPC1L2A	poly(A) binding protein cytoplasmic 1 like 2A	Xq13.2	
HGNC:31852	PABPC1L2B	poly(A) binding protein cytoplasmic 1 like 2B	Xq13.2	
HGNC:8556	PABPC3	poly(A) binding protein cytoplasmic 3	13q12.13	"PABP3|tPABP"
HGNC:8557	PABPC4	poly(A) binding protein cytoplasmic 4	01p34.3	"iPABP|APP-1"
HGNC:31955	PABPC4L	poly(A) binding protein cytoplasmic 4 like	04q28.3	
HGNC:13629	PABPC5	poly(A) binding protein cytoplasmic 5	Xq21.31	PABP5
HGNC:8565	PABPN1	poly(A) binding protein nuclear 1	14q11.2	PAB2
HGNC:37237	PABPN1L	PABPN1 like, cytoplasmic	16q24.3	ePABP2
HGNC:25593	PACC1	proton activated chloride channel 1	01q32.3	"FLJ10874|PAC"
HGNC:19152	PACRG	parkin coregulated	06q26	"PARK2CRG|FLJ32724|Glup|HAK005771"
HGNC:28442	PACRGL	parkin coregulated like	04p15.31	MGC29898
HGNC:30032	PACS1	phosphofurin acidic cluster sorting protein 1	11q13.1-q13.2	"FLJ10209|KIAA1175"
